9.375,64
10.9375,64
6.25,64
15.625,64
10.9375,64
17.1875,64
12.5,64
6.25,64
17.1875,64
31.25,64
31.25,64
15.625,64
21.875,64
31.25,64
37.5,64
29.6875,64
31.25,64
31.25,64
25,64
31.25,64
48.4375,64
42.1875,64
35.9375,64
37.5,64
50,64
39.0625,64
40.625,64
56.25,64
54.6875,64
43.75,64
48.4375,64
39.0625,64
46.875,64
45.3125,64
42.1875,64
46.875,64
57.8125,64
43.75,64
42.1875,64
43.75,64
42.1875,64
43.75,64
48.4375,64
39.0625,64
45.3125,64
54.6875,64
48.4375,64
59.375,64
53.125,64
62.5,64
70.3125,64
70.3125,64
60.9375,64
48.4375,64
62.5,64
62.5,64
60.9375,64
53.125,64
56.25,64
76.5625,64
65.625,64
65.625,64
64.0625,64
70.3125,64
59.375,64
75,64
71.875,64
67.1875,64
70.3125,64
62.5,64
71.875,64
68.75,64
68.75,64
64.0625,64
75,64
70.3125,64
65.625,64
70.3125,64
79.6875,64
65.625,64
76.5625,64
70.3125,64
73.4375,64
67.1875,64
76.5625,64
60.9375,64
65.625,64
75,64
56.25,64
70.3125,64
70.3125,64
71.875,64
73.4375,64
73.4375,64
65.625,64
71.875,64
76.5625,64
75,64
78.125,64
79.6875,64
60.9375,64
73.4375,64
81.25,64
75,64
76.5625,64
68.75,64
70.3125,64
75,64
84.375,64
78.125,64
73.4375,64
78.125,64
75,64
76.5625,64
65.625,64
76.5625,64
78.125,64
76.5625,64
73.4375,64
67.1875,64
75,64
71.875,64
79.6875,64
68.75,64
70.3125,64
78.125,64
76.5625,64
79.6875,64
78.125,64
75,64
78.125,64
84.375,64
78.125,64
81.25,64
71.875,64
68.75,64
79.6875,64
82.8125,64
70.3125,64
71.875,64
78.125,64
71.875,64
81.25,64
85.9375,64
84.375,64
76.5625,64
87.5,64
79.6875,64
78.125,64
82.8125,64
78.125,64
75,64
73.4375,64
65.625,64
84.375,64
68.75,64
82.8125,64
78.125,64
79.6875,64
82.8125,64
82.8125,64
79.6875,64
84.375,64
78.125,64
85.9375,64
85.9375,64
84.375,64
82.8125,64
81.25,64
85.9375,64
75,64
85.9375,64
90.625,64
81.25,64
85.9375,64
76.5625,64
85.9375,64
87.5,64
82.8125,64
79.6875,64
87.5,64
84.375,64
71.875,64
82.8125,64
82.8125,64
78.125,64
85.9375,64
79.6875,64
84.375,64
73.4375,64
84.375,64
70.3125,64
84.375,64
84.375,64
75,64
78.125,64
84.375,64
90.625,64
87.5,64
82.8125,64
85.9375,64
85.9375,64
81.25,64
84.375,64
79.6875,64
90.625,64
84.375,64
92.1875,64
93.75,64
76.5625,64
84.375,64
85.9375,64
93.75,64
79.6875,64
89.0625,64
85.9375,64
92.1875,64
82.8125,64
89.0625,64
81.25,64
90.625,64
76.5625,64
81.25,64
81.25,64
78.125,64
73.4375,64
93.75,64
90.625,64
81.25,64
85.9375,64
81.25,64
92.1875,64
76.5625,64
79.6875,64
85.9375,64
85.9375,64
89.0625,64
90.625,64
90.625,64
79.6875,64
87.5,64
87.5,64
89.0625,64
76.5625,64
78.125,64
85.9375,64
84.375,64
87.5,64
89.0625,64
90.625,64
78.125,64
84.375,64
78.125,64
84.375,64
84.375,64
85.9375,64
82.8125,64
76.5625,64
85.9375,64
78.125,64
76.5625,64
90.625,64
82.8125,64
81.25,64
89.0625,64
82.8125,64
81.25,64
85.9375,64
85.9375,64
82.8125,64
89.0625,64
81.25,64
92.1875,64
87.5,64
87.5,64
90.625,64
85.9375,64
84.375,64
93.75,64
79.6875,64
85.9375,64
85.9375,64
73.4375,64
84.375,64
81.25,64
79.6875,64
84.375,64
85.9375,64
92.1875,64
89.0625,64
85.9375,64
81.25,64
87.5,64
79.6875,64
90.625,64
82.8125,64
81.25,64
82.8125,64
90.625,64
89.0625,64
87.5,64
81.25,64
84.375,64
82.8125,64
89.0625,64
85.9375,64
90.625,64
85.9375,64
89.0625,64
87.5,64
78.125,64
85.9375,64
84.375,64
85.9375,64
89.0625,64
85.9375,64
87.5,64
90.625,64
82.8125,64
81.25,64
85.9375,64
85.9375,64
85.9375,64
79.6875,64
85.9375,64
85.9375,64
90.625,64
82.8125,64
84.375,64
90.625,64
85.9375,64
84.375,64
81.25,64
92.1875,64
84.375,64
87.5,64
85.9375,64
84.375,64
89.0625,64
85.9375,64
92.1875,64
84.375,64
90.625,64
87.5,64
85.9375,64
89.0625,64
85.9375,64
85.9375,64
81.25,64
85.9375,64
82.8125,64
81.25,64
81.25,64
81.25,64
90.625,64
90.625,64
87.5,64
90.625,64
85.9375,64
92.1875,64
89.0625,64
85.9375,64
81.25,64
85.9375,64
89.0625,64
82.8125,64
85.9375,64
87.5,64
95.3125,64
87.5,64
89.0625,64
90.625,64
85.9375,64
89.0625,64
84.375,64
90.625,64
92.1875,64
90.625,64
81.25,64
92.1875,64
84.375,64
87.5,64
84.375,64
87.5,64
89.0625,64
85.9375,64
79.6875,64
87.5,64
89.0625,64
92.1875,64
93.75,64
82.8125,64
85.9375,64
87.5,64
82.8125,64
90.625,64
93.75,64
84.375,64
92.1875,64
87.5,64
92.1875,64
87.5,64
84.375,64
85.9375,64
89.0625,64
87.5,64
87.5,64
89.0625,64
85.9375,64
90.625,64
89.0625,64
89.0625,64
92.1875,64
85.9375,64
95.3125,64
89.0625,64
85.9375,64
85.9375,64
90.625,64
89.0625,64
89.0625,64
78.125,64
87.5,64
79.6875,64
96.875,64
84.375,64
84.375,64
85.9375,64
87.5,64
92.1875,64
84.375,64
89.0625,64
93.75,64
89.0625,64
82.8125,64
89.0625,64
89.0625,64
87.5,64
84.375,64
89.0625,64
87.5,64
90.625,64
87.5,64
87.5,64
90.625,64
81.25,64
92.1875,64
87.5,64
93.75,64
87.5,64
82.8125,64
90.625,64
95.3125,64
87.5,64
92.1875,64
93.75,64
87.5,64
95.3125,64
85.9375,64
87.5,64
75,64
92.1875,64
82.8125,64
90.625,64
90.625,64
87.5,64
93.75,64
89.0625,64
90.625,64
87.5,64
84.375,64
84.375,64
84.375,64
87.5,64
93.75,64
90.625,64
93.75,64
92.1875,64
93.75,64
93.75,64
87.5,64
76.5625,64
90.625,64
84.375,64
90.625,64
93.75,64
82.8125,64
82.8125,64
81.25,64
81.25,64
89.0625,64
90.625,64
89.0625,64
87.5,64
92.1875,64
89.0625,64
89.0625,64
89.0625,64
85.9375,64
85.9375,64
90.625,64
92.1875,64
82.8125,64
89.0625,64
82.8125,64
93.75,64
82.8125,64
85.9375,64
82.8125,64
78.125,64
87.5,64
84.375,64
84.375,64
89.0625,64
92.1875,64
89.0625,64
92.1875,64
89.0625,64
87.5,64
76.5625,64
87.5,64
84.375,64
81.25,64
84.375,64
87.5,64
85.9375,64
85.9375,64
89.0625,64
95.3125,64
84.375,64
93.75,64
87.5,64
92.1875,64
92.1875,64
81.25,64
95.3125,64
84.375,64
89.0625,64
90.625,64
89.0625,64
84.375,64
89.0625,64
89.0625,64
92.1875,64
85.9375,64
90.625,64
89.0625,64
82.8125,64
85.9375,64
90.625,64
87.5,64
85.9375,64
87.5,64
85.9375,64
89.0625,64
85.9375,64
90.625,64
84.375,64
82.8125,64
95.3125,64
82.8125,64
93.75,64
85.9375,64
89.0625,64
82.8125,64
90.625,64
90.625,64
87.5,64
89.0625,64
85.9375,64
92.1875,64
87.5,64
78.125,64
90.625,64
89.0625,64
92.1875,64
92.1875,64
89.0625,64
87.5,64
87.5,64
92.1875,64
89.0625,64
90.625,64
92.1875,64
92.1875,64
95.3125,64
93.75,64
90.625,64
89.0625,64
85.9375,64
93.75,64
81.25,64
95.3125,64
87.5,64
82.8125,64
81.25,64
89.0625,64
90.625,64
89.0625,64
95.3125,64
85.9375,64
82.8125,64
87.5,64
85.9375,64
92.1875,64
85.9375,64
90.625,64
89.0625,64
92.1875,64
90.625,64
85.9375,64
81.25,64
89.0625,64
89.0625,64
84.375,64
85.9375,64
92.1875,64
90.625,64
84.375,64
82.8125,64
89.0625,64
85.9375,64
93.75,64
84.375,64
87.5,64
95.3125,64
89.0625,64
95.3125,64
81.25,64
89.0625,64
84.375,64
89.0625,64
96.875,64
92.1875,64
92.1875,64
81.25,64
92.1875,64
87.5,64
89.0625,64
85.9375,64
84.375,64
90.625,64
92.1875,64
85.9375,64
90.625,64
90.625,64
93.75,64
90.625,64
89.0625,64
90.625,64
90.625,64
89.0625,64
89.0625,64
96.875,64
90.625,64
89.0625,64
87.5,64
92.1875,64
92.1875,64
85.9375,64
87.5,64
89.0625,64
92.1875,64
87.5,64
84.375,64
93.75,64
87.5,64
90.625,64
87.5,64
92.1875,64
100,64
95.3125,64
87.5,64
84.375,64
87.5,64
90.625,64
89.0625,64
95.3125,64
89.0625,64
85.9375,64
95.3125,64
95.3125,64
89.0625,64
89.0625,64
90.625,64
89.0625,64
95.3125,64
92.1875,64
92.1875,64
76.5625,64
89.0625,64
84.375,64
90.625,64
92.1875,64
89.0625,64
95.3125,64
96.875,64
92.1875,64
89.0625,64
85.9375,64
89.0625,64
95.3125,64
95.3125,64
92.1875,64
93.75,64
95.3125,64
89.0625,64
87.5,64
92.1875,64
85.9375,64
87.5,64
98.4375,64
87.5,64
90.625,64
89.0625,64
89.0625,64
90.625,64
87.5,64
92.1875,64
87.5,64
89.0625,64
82.8125,64
90.625,64
87.5,64
95.3125,64
93.75,64
93.75,64
93.75,64
93.75,64
92.1875,64
84.375,64
90.625,64
93.75,64
89.0625,64
90.625,64
93.75,64
87.5,64
87.5,64
95.3125,64
87.5,64
87.5,64
90.625,64
92.1875,64
87.5,64
90.625,64
95.3125,64
85.9375,64
84.375,64
90.625,64
87.5,64
87.5,64
93.75,64
87.5,64
84.375,64
89.0625,64
89.0625,64
92.1875,64
92.1875,64
90.625,64
92.1875,64
92.1875,64
92.1875,64
90.625,64
89.0625,64
90.625,64
92.1875,64
90.625,64
89.0625,64
92.1875,64
92.1875,64
90.625,64
96.875,64
95.3125,64
84.375,64
89.0625,64
92.1875,64
95.3125,64
87.5,64
93.75,64
84.375,64
89.0625,64
87.5,64
92.1875,64
93.75,64
92.1875,64
93.75,64
89.0625,64
92.1875,64
87.5,64
93.75,64
87.5,64
92.1875,64
89.0625,64
90.625,64
92.1875,64
90.625,64
93.75,64
89.0625,64
89.0625,64
87.5,64
87.5,64
95.3125,64
85.9375,64
85.9375,64
95.3125,64
92.1875,64
95.3125,64
89.0625,64
89.0625,64
90.625,64
89.0625,64
87.5,64
89.0625,64
95.3125,64
90.625,64
96.875,64
95.3125,64
89.0625,64
89.0625,64
89.0625,64
92.1875,64
92.1875,64
87.5,64
90.625,64
87.5,64
90.625,64
89.0625,64
89.0625,64
92.1875,64
93.75,64
95.3125,64
87.5,64
92.1875,64
87.5,64
89.0625,64
92.1875,64
82.8125,64
92.1875,64
87.5,64
89.0625,64
89.0625,64
87.5,64
89.0625,64
92.1875,64
92.1875,64
93.75,64
92.1875,64
90.625,64
85.9375,64
90.625,64
85.9375,64
90.625,64
90.625,64
89.0625,64
90.625,64
92.1875,64
93.75,64
92.1875,64
92.1875,64
84.375,64
93.75,64
84.375,64
87.5,64
96.875,64
84.375,64
87.5,64
87.5,64
89.0625,64
92.1875,64
90.625,64
95.3125,64
89.0625,64
92.1875,64
96.875,64
90.625,64
96.875,64
85.9375,64
92.1875,64
93.75,64
89.0625,64
95.3125,64
90.625,64
89.0625,64
85.9375,64
89.0625,64
93.75,64
96.875,64
87.5,64
92.1875,64
95.3125,64
89.0625,64
93.75,64
92.1875,64
89.0625,64
92.1875,64
93.75,64
92.1875,64
89.0625,64
95.3125,64
90.625,64
85.9375,64
95.3125,64
92.1875,64
89.0625,64
95.3125,64
95.3125,64
85.9375,64
89.0625,64
90.625,64
89.0625,64
95.3125,64
85.9375,64
96.875,64
89.0625,64
96.875,64
93.75,64
84.375,64
89.0625,64
92.1875,64
92.1875,64
93.75,64
87.5,64
79.6875,64
93.75,32
87.5,64
90.625,64
93.75,64
92.1875,64
87.5,64
92.1875,64
84.375,64
96.875,64
92.1875,64
89.0625,64
89.0625,64
87.5,64
89.0625,64
96.875,64
